X0.years,X1.years,X2.years,X3.years,X4.years,X5.years,X6.years,X7.years,X8.years,X9.years,X10.years,X11.years,X12.years,X13.years,X14.years,X15.years,X16.years,X17.years
0.08535835513773908,0.08534844300833257,0.08533624878671525,0.04989892011078476,0.04989229286098329,0.04805553624735326,0.04589514267537346,0.046104124682408515,0.014958845108964627,0.014958919063602808,0.01495972168065423,0.014959780985666115,0.016456631410469044,0.001383580301400881,0.0013835916524261038,0.001381627946675249,0.0013816284989582389,0.001381605101069407
0.08535835513773908,0.08534844300833257,0.08533624878671525,0.08532401791436746,0.04989229286098329,0.04805553624735326,0.04589514267537346,0.046104124682408515,0.0463428920495224,0.014958919063602808,0.01495972168065423,0.014959780985666115,0.016456631410469044,0.016456739234785522,0.0013835916524261038,0.001381627946675249,0.0013816284989582389,0.001381605101069407
0.08535835513773908,0.08534844300833257,0.08533624878671525,0.08532401791436746,0.08531268573364033,0.04805553624735326,0.04589514267537346,0.046104124682408515,0.0463428920495224,0.0463431211629191,0.01495972168065423,0.014959780985666115,0.016456631410469044,0.016456739234785522,0.016456874247449373,0.001381627946675249,0.0013816284989582389,0.001381605101069407
0.07119234586135288,0.08534844300833257,0.08533624878671525,0.08532401791436746,0.08531268573364033,0.08418850914224016,0.04589514267537346,0.046104124682408515,0.0463428920495224,0.0463431211629191,0.046345607691464605,0.014959780985666115,0.016456631410469044,0.016456739234785522,0.016456874247449373,0.016433517313671875,0.0013816284989582389,0.001381605101069407
0.07119234586135288,0.07118407874158714,0.08533624878671525,0.08532401791436746,0.08531268573364033,0.08418850914224016,0.0813045924593599,0.046104124682408515,0.0463428920495224,0.0463431211629191,0.046345607691464605,0.04634579141993721,0.016456631410469044,0.016456739234785522,0.016456874247449373,0.016433517313671875,0.01643352388269945,0.001381605101069407
0.07119234586135288,0.07118407874158714,0.07117390826394042,0.08532401791436746,0.08531268573364033,0.08418850914224016,0.0813045924593599,0.08111110256866311,0.0463428920495224,0.0463431211629191,0.046345607691464605,0.04634579141993721,0.052666068488989054,0.016456739234785522,0.016456874247449373,0.016433517313671875,0.01643352388269945,0.016433245580851148
0.07119234586135288,0.07118407874158714,0.07117390826394042,0.07116370721809123,0.08531268573364033,0.08418850914224016,0.0813045924593599,0.08111110256866311,0.07967816061408023,0.0463431211629191,0.046345607691464605,0.04634579141993721,0.052666068488989054,0.05266641355856587,0.016456874247449373,0.016433517313671875,0.01643352388269945,0.016433245580851148
0.07119234586135288,0.07118407874158714,0.07117390826394042,0.07116370721809123,0.07115425571766826,0.08418850914224016,0.0813045924593599,0.08111110256866311,0.07967816061408023,0.07967855453282839,0.046345607691464605,0.04634579141993721,0.052666068488989054,0.05266641355856587,0.0526668456388637,0.016433517313671875,0.01643352388269945,0.016433245580851148
0.03144995750326702,0.07118407874158714,0.07117390826394042,0.07116370721809123,0.07115425571766826,0.06944895723857068,0.0813045924593599,0.08111110256866311,0.07967816061408023,0.07967855453282839,0.07968282966569251,0.04634579141993721,0.052666068488989054,0.05266641355856587,0.0526668456388637,0.05259209657003326,0.01643352388269945,0.016433245580851148
0.03144995750326702,0.0314463054173277,0.07117390826394042,0.07116370721809123,0.07115425571766826,0.06944895723857068,0.06578476899556805,0.08111110256866311,0.07967816061408023,0.07967855453282839,0.07968282966569251,0.07968314555333142,0.052666068488989054,0.05266641355856587,0.0526668456388637,0.05259209657003326,0.052592117592856674,0.016433245580851148
0.03144995750326702,0.0314463054173277,0.031441812503294496,0.07116370721809123,0.07115425571766826,0.06944895723857068,0.06578476899556805,0.06349780459997163,0.07967816061408023,0.07967855453282839,0.07968282966569251,0.07968314555333142,0.07634504740034512,0.05266641355856587,0.0526668456388637,0.05259209657003326,0.052592117592856674,0.05259122694495689
0.03144995750326702,0.0314463054173277,0.031441812503294496,0.03143730608544067,0.07115425571766826,0.06944895723857068,0.06578476899556805,0.06349780459997163,0.06184276123274701,0.07967855453282839,0.07968282966569251,0.07968314555333142,0.07634504740034512,0.07634554761526441,0.0526668456388637,0.05259209657003326,0.052592117592856674,0.05259122694495689
0.03144995750326702,0.0314463054173277,0.031441812503294496,0.03143730608544067,0.03143313078705643,0.06944895723857068,0.06578476899556805,0.06349780459997163,0.06184276123274701,0.061843066975536494,0.07968282966569251,0.07968314555333142,0.07634504740034512,0.07634554761526441,0.0763461739614445,0.05259209657003326,0.052592117592856674,0.05259122694495689
0.008949318093581278,0.0314463054173277,0.031441812503294496,0.03143730608544067,0.03143313078705643,0.029946875317183746,0.06578476899556805,0.06349780459997163,0.06184276123274701,0.061843066975536494,0.06184638514978797,0.07968314555333142,0.07634504740034512,0.07634554761526441,0.0763461739614445,0.07623781726487079,0.052592117592856674,0.05259122694495689
0.008949318093581278,0.008948278865506878,0.031441812503294496,0.03143730608544067,0.03143313078705643,0.029946875317183746,0.02771133138579749,0.06349780459997163,0.06184276123274701,0.061843066975536494,0.06184638514978797,0.06184663032818665,0.07634504740034512,0.07634554761526441,0.0763461739614445,0.07623781726487079,0.07623784773968115,0.05259122694495689
0.008949318093581278,0.008948278865506878,0.008947000373577403,0.03143730608544067,0.03143313078705643,0.029946875317183746,0.02771133138579749,0.02637849528888608,0.06184276123274701,0.061843066975536494,0.06184638514978797,0.06184663032818665,0.05416569651195316,0.07634554761526441,0.0763461739614445,0.07623781726487079,0.07623784773968115,0.07623655665116673
0.008949318093581278,0.008948278865506878,0.008947000373577403,0.00894571803903586,0.03143313078705643,0.029946875317183746,0.02771133138579749,0.02637849528888608,0.024864537206621982,0.061843066975536494,0.06184638514978797,0.06184663032818665,0.05416569651195316,0.05416605140713538,0.0763461739614445,0.07623781726487079,0.07623784773968115,0.07623655665116673
0.008949318093581278,0.008948278865506878,0.008947000373577403,0.00894571803903586,0.008944529926989214,0.029946875317183746,0.02771133138579749,0.02637849528888608,0.024864537206621982,0.024864660133748995,0.06184638514978797,0.06184663032818665,0.05416569651195316,0.05416605140713538,0.054166495790605666,0.07623781726487079,0.07623784773968115,0.07623655665116673
0.0024655963302752295,0.008948278865506878,0.008947000373577403,0.00894571803903586,0.008944529926989214,0.008589874679252199,0.02771133138579749,0.02637849528888608,0.024864537206621982,0.024864660133748995,0.02486599424085368,0.06184663032818665,0.05416569651195316,0.05416605140713538,0.054166495790605666,0.05408961829636727,0.07623784773968115,0.07623655665116673
0.0024655963302752295,0.0024655963302752295,0.008947000373577403,0.00894571803903586,0.008944529926989214,0.008589874679252199,0.007949633418284394,0.02637849528888608,0.024864537206621982,0.024864660133748995,0.02486599424085368,0.024866092817425856,0.05416569651195316,0.05416605140713538,0.054166495790605666,0.05408961829636727,0.0540896399178003,0.07623655665116673
