prob,father_age,child_age,gender
3.7565445026178e-4,97,0,male
3.7565445026178e-4,98,0,male
3.7565445026178e-4,99,0,male
3.7565445026178e-4,100,0,male
0,1,1,male
0,2,1,male
0,3,1,male
0,4,1,male
0,5,1,male
0,6,1,male
0,7,1,male
0,8,1,male
0,9,1,male
0,10,1,male
0,11,1,male
0,12,1,male
0,13,1,male
0,14,1,male
0,15,1,male
0.0217597542197078,16,1,male
0.0217597542197078,17,1,male
0.0217597542197078,18,1,male
0.0217597542197078,19,1,male
0.0217597542197078,20,1,male
0.0809274953524332,21,1,male
0.0809274953524332,22,1,male
0.0809274953524332,23,1,male
0.0809274953524332,24,1,male
0.0809274953524332,25,1,male
0.0962033485848232,26,1,male
0.0962033485848232,27,1,male
0.0962033485848232,28,1,male
0.0962033485848232,29,1,male
0.0962033485848232,30,1,male
0.0849236984032154,31,1,male
0.0849236984032154,32,1,male
0.0849236984032154,33,1,male
0.0849236984032154,34,1,male
0.0849236984032154,35,1,male
0.0550337692598236,36,1,male
0.0550337692598236,37,1,male
0.0550337692598236,38,1,male
0.0550337692598236,39,1,male
0.0550337692598236,40,1,male
0.0271784983419788,41,1,male
0.0271784983419788,42,1,male
0.0271784983419788,43,1,male
0.0271784983419788,44,1,male
0.0271784983419788,45,1,male
0.0114690327986018,46,1,male
0.0114690327986018,47,1,male
0.0114690327986018,48,1,male
0.0114690327986018,49,1,male
0.0114690327986018,50,1,male
0.00518477157360406,51,1,male
0.00518477157360406,52,1,male
0.00518477157360406,53,1,male
0.00518477157360406,54,1,male
0.00518477157360406,55,1,male
0.00261270236612702,56,1,male
0.00261270236612702,57,1,male
0.00261270236612702,58,1,male
0.00261270236612702,59,1,male
0.00261270236612702,60,1,male
0.00130523560209424,61,1,male
0.00130523560209424,62,1,male
0.00130523560209424,63,1,male
0.00130523560209424,64,1,male
0.00130523560209424,65,1,male
3.7565445026178e-4,66,1,male
3.7565445026178e-4,67,1,male
3.7565445026178e-4,68,1,male
3.7565445026178e-4,69,1,male
3.7565445026178e-4,70,1,male
3.7565445026178e-4,71,1,male
3.7565445026178e-4,72,1,male
3.7565445026178e-4,73,1,male
3.7565445026178e-4,74,1,male
3.7565445026178e-4,75,1,male
3.7565445026178e-4,76,1,male
3.7565445026178e-4,77,1,male
3.7565445026178e-4,78,1,male
3.7565445026178e-4,79,1,male
3.7565445026178e-4,80,1,male
3.7565445026178e-4,81,1,male
3.7565445026178e-4,82,1,male
3.7565445026178e-4,83,1,male
3.7565445026178e-4,84,1,male
3.7565445026178e-4,85,1,male
3.7565445026178e-4,86,1,male
3.7565445026178e-4,87,1,male
3.7565445026178e-4,88,1,male
3.7565445026178e-4,89,1,male
3.7565445026178e-4,90,1,male
3.7565445026178e-4,91,1,male
3.7565445026178e-4,92,1,male
3.7565445026178e-4,93,1,male
3.7565445026178e-4,94,1,male
3.7565445026178e-4,95,1,male
3.7565445026178e-4,96,1,male
3.7565445026178e-4,97,1,male
