0 years,1 years,2 years,3 years,4 years,5 years,6 years,7 years,8 years,9 years,10 years,11 years,12 years,13 years,14 years,15 years,16 years,17 years
0.03187775516130209,0.03187405339790895,0.03230372473976481,0.032858259018541676,0.007538595251651278,0.007532058187184718,0.007519315524944779,0.0075638542427665665,0.007720360434222253,0,0,0,0,0,0,0,0,0
0.03187775516130209,0.03187405339790895,0.03230372473976481,0.032858259018541676,0.03310490605429987,0.007532058187184718,0.007519315524944779,0.0075638542427665665,0.007720360434222253,0.008028729704016063,0,0,0,0,0,0,0,0
0.07500008798545377,0.03187405339790895,0.03230372473976481,0.032858259018541676,0.03310490605429987,0.03311287329851085,0.007519315524944779,0.0075638542427665665,0.007720360434222253,0.008028729704016063,0.008649488378042738,0,0,0,0,0,0,0
0.07500008798545377,0.07499137869652228,0.03230372473976481,0.032858259018541676,0.03310490605429987,0.03311287329851085,0.033089864256029174,0.0075638542427665665,0.007720360434222253,0.008028729704016063,0.008649488378042738,0.009153094895092721,0,0,0,0,0,0
0.07500008798545377,0.07499137869652228,0.07507175726987178,0.032858259018541676,0.03310490605429987,0.03311287329851085,0.033089864256029174,0.033480867253669604,0.007720360434222253,0.008028729704016063,0.008649488378042738,0.009153094895092721,0.009594888065396342,0,0,0,0,0
0.07500008798545377,0.07499137869652228,0.07507175726987178,0.0753554081198001,0.03310490605429987,0.03311287329851085,0.033089864256029174,0.033480867253669604,0.03487863056414092,0.008028729704016063,0.008649488378042738,0.009153094895092721,0.009594888065396342,0.010020426192707795,0,0,0,0
0.07500008798545377,0.07499137869652228,0.07507175726987178,0.0753554081198001,0.07554839691718743,0.03311287329851085,0.033089864256029174,0.033480867253669604,0.03487863056414092,0.03621867577817463,0.008649488378042738,0.009153094895092721,0.009594888065396342,0.010020426192707795,0.01008629561794355,0,0,0
0.10153740837447611,0.07499137869652228,0.07507175726987178,0.0753554081198001,0.07554839691718743,0.07578656504042368,0.033089864256029174,0.033480867253669604,0.03487863056414092,0.03621867577817463,0.037739032889568876,0.009153094895092721,0.009594888065396342,0.010020426192707795,0.01008629561794355,0.010328585631136767,0,0
0.10153740837447611,0.10152561747328331,0.07507175726987178,0.0753554081198001,0.07554839691718743,0.07578656504042368,0.07594014685737599,0.033480867253669604,0.03487863056414092,0.03621867577817463,0.037739032889568876,0.039051386154813565,0.009594888065396342,0.010020426192707795,0.01008629561794355,0.010328585631136767,0.010626670552848142,0
0.10153740837447611,0.10152561747328331,0.10127393713768294,0.0753554081198001,0.07554839691718743,0.07578656504042368,0.07594014685737599,0.07539619957679768,0.03487863056414092,0.03621867577817463,0.037739032889568876,0.039051386154813565,0.04046425041222744,0.010020426192707795,0.01008629561794355,0.010328585631136767,0.010626670552848142,0.011103262540114353
0.10153740837447611,0.10152561747328331,0.10127393713768294,0.10047307175065685,0.07554839691718743,0.07578656504042368,0.07594014685737599,0.07539619957679768,0.0758567508462465,0.03621867577817463,0.037739032889568876,0.039051386154813565,0.04046425041222744,0.04295564037835991,0.01008629561794355,0.010328585631136767,0.010626670552848142,0.011103262540114353
0.10153740837447611,0.10152561747328331,0.10127393713768294,0.10047307175065685,0.09963881642115688,0.07578656504042368,0.07594014685737599,0.07539619957679768,0.0758567508462465,0.07735893437249272,0.037739032889568876,0.039051386154813565,0.04046425041222744,0.04295564037835991,0.044549970117257885,0.010328585631136767,0.010626670552848142,0.011103262540114353
0.05748561941619403,0.10152561747328331,0.10127393713768294,0.10047307175065685,0.09963881642115688,0.09928841296993766,0.07594014685737599,0.07539619957679768,0.0758567508462465,0.07735893437249272,0.07944417783494025,0.039051386154813565,0.04046425041222744,0.04295564037835991,0.044549970117257885,0.04624095226068346,0.010626670552848142,0.011103262540114353
