0 years,1 years,2 years,3 years,4 years,5 years,6 years,7 years,8 years,9 years,10 years,11 years,12 years,13 years,14 years,15 years,16 years,17 years
0,0,0,0,8.240383575570135e-4,7.852887558460715e-4,7.804880250580837e-4,7.457038610286906e-4,6.978839692828735e-4,0.01261555500644028,0.012241047501060079,0.011619908141666286,0.011313193441160422,0.011083079003954166,0.052849196110286885,0.05073655577452389,0.04793513017979173,0.046553741042851
0,0,0,0,0,7.852887558460715e-4,7.804880250580837e-4,7.457038610286906e-4,6.978839692828735e-4,6.732460575988966e-4,0.012241047501060079,0.011619908141666286,0.011313193441160422,0.011083079003954166,0.010796770931284396,0.05073655577452389,0.04793513017979173,0.046553741042851
0,0,0,0,0,0,7.804880250580837e-4,7.457038610286906e-4,6.978839692828735e-4,6.732460575988966e-4,6.620406188201588e-4,0.011619908141666286,0.011313193441160422,0.011083079003954166,0.010796770931284396,0.01050508140409165,0.04793513017979173,0.046553741042851
0,0,0,0,0,0,0,7.457038610286906e-4,6.978839692828735e-4,6.732460575988966e-4,6.620406188201588e-4,6.231422282324945e-4,0.011313193441160422,0.011083079003954166,0.010796770931284396,0.01050508140409165,0.010018421429665398,0.046553741042851
0,0,0,0,0,0,0,0,6.978839692828735e-4,6.732460575988966e-4,6.620406188201588e-4,6.231422282324945e-4,5.699828888330467e-4,0.011083079003954166,0.010796770931284396,0.01050508140409165,0.010018421429665398,0.00952251035013436
0,0,0,0,0,0,0,0,0,6.732460575988966e-4,6.620406188201588e-4,6.231422282324945e-4,5.699828888330467e-4,5.273580009736891e-4,0.010796770931284396,0.01050508140409165,0.010018421429665398,0.00952251035013436
0,0,0,0,0,0,0,0,0,0,6.620406188201588e-4,6.231422282324945e-4,5.699828888330467e-4,5.273580009736891e-4,4.950098074710841e-4,0.01050508140409165,0.010018421429665398,0.00952251035013436
0,0,0,0,0,0,0,0,0,0,0,6.231422282324945e-4,5.699828888330467e-4,5.273580009736891e-4,4.950098074710841e-4,4.8714918477467227e-4,0.010018421429665398,0.00952251035013436
0,0,0,0,0,0,0,0,0,0,0,0,5.699828888330467e-4,5.273580009736891e-4,4.950098074710841e-4,4.8714918477467227e-4,4.7187273997459996e-4,0.00952251035013436
0,0,0,0,0,0,0,0,0,0,0,0,0,5.273580009736891e-4,4.950098074710841e-4,4.8714918477467227e-4,4.7187273997459996e-4,4.287158851476374e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.950098074710841e-4,4.8714918477467227e-4,4.7187273997459996e-4,4.287158851476374e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8714918477467227e-4,4.7187273997459996e-4,4.287158851476374e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7187273997459996e-4,4.287158851476374e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.287158851476374e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
