0 years,1 years,2 years,3 years,4 years,5 years,6 years,7 years,8 years,9 years,10 years,11 years,12 years,13 years,14 years,15 years,16 years,17 years
0.02514191999554517,0.025142216343940055,0.025000491775080944,0.025078761132432976,0.007383473182797004,0.0075811010186726336,0.007880323066495817,0.008145710892147221,0.008496759211734796,0,0,0,0,0,0,0,0,0
0.02514191999554517,0.025142216343940055,0.025000491775080944,0.025078761132432976,0.02512919213072289,0.0075811010186726336,0.007880323066495817,0.008145710892147221,0.008496759211734796,0.00905066740558809,0,0,0,0,0,0,0,0
0.053959912962514164,0.025142216343940055,0.025000491775080944,0.025078761132432976,0.02512919213072289,0.025291888325035098,0.007880323066495817,0.008145710892147221,0.008496759211734796,0.00905066740558809,0.009846880428841317,0,0,0,0,0,0,0
0.053959912962514164,0.05396054898926143,0.025000491775080944,0.025078761132432976,0.02512919213072289,0.025291888325035098,0.025737873971655806,0.008145710892147221,0.008496759211734796,0.00905066740558809,0.009846880428841317,0.010969497585698497,0,0,0,0,0,0
0.053959912962514164,0.05396054898926143,0.0539384253406736,0.025078761132432976,0.02512919213072289,0.025291888325035098,0.025737873971655806,0.025856674279648818,0.008496759211734796,0.00905066740558809,0.009846880428841317,0.010969497585698497,0.01224169231562353,0,0,0,0,0
0.053959912962514164,0.05396054898926143,0.0539384253406736,0.05421161126201688,0.02512919213072289,0.025291888325035098,0.025737873971655806,0.025856674279648818,0.027361515107546173,0.00905066740558809,0.009846880428841317,0.010969497585698497,0.01224169231562353,0.012862859071795324,0,0,0,0
0.053959912962514164,0.05396054898926143,0.0539384253406736,0.05421161126201688,0.05499428536708368,0.025291888325035098,0.025737873971655806,0.025856674279648818,0.027361515107546173,0.02914565789923723,0.009846880428841317,0.010969497585698497,0.01224169231562353,0.012862859071795324,0.012231526012298991,0,0,0
0.09022279509924916,0.05396054898926143,0.0539384253406736,0.05421161126201688,0.05499428536708368,0.05552521962866243,0.025737873971655806,0.025856674279648818,0.027361515107546173,0.02914565789923723,0.031354316190769234,0.010969497585698497,0.01224169231562353,0.012862859071795324,0.012231526012298991,0.011333916223751392,0,0
0.09022279509924916,0.09022385855743034,0.0539384253406736,0.05421161126201688,0.05499428536708368,0.05552521962866243,0.05539151834259958,0.025856674279648818,0.027361515107546173,0.02914565789923723,0.031354316190769234,0.033376290991902965,0.01224169231562353,0.012862859071795324,0.012231526012298991,0.011333916223751392,0.010779900046472824,0
0.09022279509924916,0.09022385855743034,0.09033225741773032,0.05421161126201688,0.05499428536708368,0.05552521962866243,0.05539151834259958,0.0544101093701109,0.027361515107546173,0.02914565789923723,0.031354316190769234,0.033376290991902965,0.0360823756115432,0.012862859071795324,0.012231526012298991,0.011333916223751392,0.010779900046472824,0.010382682645043152
0.09022279509924916,0.09022385855743034,0.09033225741773032,0.09033069077484997,0.05499428536708368,0.05552521962866243,0.05539151834259958,0.0544101093701109,0.054564574436213445,0.02914565789923723,0.031354316190769234,0.033376290991902965,0.0360823756115432,0.036278893094659655,0.012231526012298991,0.011333916223751392,0.010779900046472824,0.010382682645043152
0.09022279509924916,0.09022385855743034,0.09033225741773032,0.09033069077484997,0.09013842319112315,0.05552521962866243,0.05539151834259958,0.0544101093701109,0.054564574436213445,0.05650335461853569,0.031354316190769234,0.033376290991902965,0.0360823756115432,0.036278893094659655,0.03262625279124925,0.011333916223751392,0.010779900046472824,0.010382682645043152
0.06571360060167306,0.09022385855743034,0.09033225741773032,0.09033069077484997,0.09013842319112315,0.0898499231867308,0.05539151834259958,0.0544101093701109,0.054564574436213445,0.05650335461853569,0.05841962916728948,0.033376290991902965,0.0360823756115432,0.036278893094659655,0.03262625279124925,0.03053706832574053,0.010779900046472824,0.010382682645043152
0.06571360060167306,0.06571437516940948,0.09033225741773032,0.09033069077484997,0.09013842319112315,0.0898499231867308,0.08925581263007054,0.0544101093701109,0.054564574436213445,0.05650335461853569,0.05841962916728948,0.06047216200775285,0.0360823756115432,0.036278893094659655,0.03262625279124925,0.03053706832574053,0.029590762581287563,0.010382682645043152
0.06571360060167306,0.06571437516940948,0.0659637896920901,0.09033069077484997,0.09013842319112315,0.0898499231867308,0.08925581263007054,0.08601018371436861,0.054564574436213445,0.05650335461853569,0.05841962916728948,0.06047216200775285,0.0636971540850117,0.036278893094659655,0.03262625279124925,0.03053706832574053,0.029590762581287563,0.028835511003333564
0.06571360060167306,0.06571437516940948,0.0659637896920901,0.06585483337784621,0.09013842319112315,0.0898499231867308,0.08925581263007054,0.08601018371436861,0.08624517421733253,0.05650335461853569,0.05841962916728948,0.06047216200775285,0.0636971540850117,0.06420808440825976,0.03262625279124925,0.03053706832574053,0.029590762581287563,0.028835511003333564
0.06571360060167306,0.06571437516940948,0.0659637896920901,0.06585483337784621,0.06525518211491343,0.0898499231867308,0.08925581263007054,0.08601018371436861,0.08624517421733253,0.09018737392156076,0.05841962916728948,0.06047216200775285,0.0636971540850117,0.06420808440825976,0.06272723226576686,0.03053706832574053,0.029590762581287563,0.028835511003333564
0.01671900195671135,0.06571437516940948,0.0659637896920901,0.06585483337784621,0.06525518211491343,0.06448507900712573,0.08925581263007054,0.08601018371436861,0.08624517421733253,0.09018737392156076,0.0919651231531168,0.06047216200775285,0.0636971540850117,0.06420808440825976,0.06272723226576686,0.06246156513058982,0.029590762581287563,0.028835511003333564
0.01671900195671135,0.016719199023975697,0.0659637896920901,0.06585483337784621,0.06525518211491343,0.06448507900712573,0.06327501491036013,0.08601018371436861,0.08624517421733253,0.09018737392156076,0.0919651231531168,0.09278021271596013,0.0636971540850117,0.06420808440825976,0.06272723226576686,0.06246156513058982,0.062330358793672824,0.028835511003333564
0.01671900195671135,0.016719199023975697,0.016863771023699473,0.06585483337784621,0.06525518211491343,0.06448507900712573,0.06327501491036013,0.060906638307804704,0.08624517421733253,0.09018737392156076,0.0919651231531168,0.09278021271596013,0.0970529818202815,0.06420808440825976,0.06272723226576686,0.06246156513058982,0.062330358793672824,0.06318894326184157
0.01671900195671135,0.016719199023975697,0.016863771023699473,0.016840141202564576,0.06525518211491343,0.06448507900712573,0.06327501491036013,0.060906638307804704,0.06082135086467711,0.09018737392156076,0.0919651231531168,0.09278021271596013,0.0970529818202815,0.09878858925881386,0.06272723226576686,0.06246156513058982,0.062330358793672824,0.06318894326184157
0.01671900195671135,0.016719199023975697,0.016863771023699473,0.016840141202564576,0.016642394653363906,0.06448507900712573,0.06327501491036013,0.060906638307804704,0.06082135086467711,0.06258419692527666,0.0919651231531168,0.09278021271596013,0.0970529818202815,0.09878858925881386,0.09743340059894119,0.06246156513058982,0.062330358793672824,0.06318894326184157
0.0014051414671398949,0.016719199023975697,0.016863771023699473,0.016840141202564576,0.016642394653363906,0.016199431700486627,0.06327501491036013,0.060906638307804704,0.06082135086467711,0.06258419692527666,0.062094820482443795,0.09278021271596013,0.0970529818202815,0.09878858925881386,0.09743340059894119,0.09858482345182558,0.062330358793672824,0.06318894326184157
0.0014051414671398949,0.0014051580295750012,0.016863771023699473,0.016840141202564576,0.016642394653363906,0.016199431700486627,0.015505098577648722,0.060906638307804704,0.06082135086467711,0.06258419692527666,0.062094820482443795,0.06062392516323667,0.0970529818202815,0.09878858925881386,0.09743340059894119,0.09858482345182558,0.09809993838433477,0.06318894326184157
0.0014051414671398949,0.0014051580295750012,0.001441115383292145,0.016840141202564576,0.016642394653363906,0.016199431700486627,0.015505098577648722,0.014651328688854753,0.06082135086467711,0.06258419692527666,0.062094820482443795,0.06062392516323667,0.06056522703172973,0.09878858925881386,0.09743340059894119,0.09858482345182558,0.09809993838433477,0.0977424224051742
0.0014051414671398949,0.0014051580295750012,0.001441115383292145,0.001426366814106013,0.016642394653363906,0.016199431700486627,0.015505098577648722,0.014651328688854753,0.014121702063721805,0.06258419692527666,0.062094820482443795,0.06062392516323667,0.06056522703172973,0.058952069136879226,0.09743340059894119,0.09858482345182558,0.09809993838433477,0.0977424224051742
0.0014051414671398949,0.0014051580295750012,0.001441115383292145,0.001426366814106013,0.0013393881690243344,0.016199431700486627,0.015505098577648722,0.014651328688854753,0.014121702063721805,0.013483172335781808,0.062094820482443795,0.06062392516323667,0.06056522703172973,0.058952069136879226,0.055690349321331746,0.09858482345182558,0.09809993838433477,0.0977424224051742
0,0.0014051580295750012,0.001441115383292145,0.001426366814106013,0.0013393881690243344,0.0011789346013014903,0.015505098577648722,0.014651328688854753,0.014121702063721805,0.013483172335781808,0.012560879361356444,0.06062392516323667,0.06056522703172973,0.058952069136879226,0.055690349321331746,0.053352777603087216,0.09809993838433477,0.0977424224051742
0,0,0.001441115383292145,0.001426366814106013,0.0013393881690243344,0.0011789346013014903,0.0010624262850707233,0.014651328688854753,0.014121702063721805,0.013483172335781808,0.012560879361356444,0.011796200890689428,0.06056522703172973,0.058952069136879226,0.055690349321331746,0.053352777603087216,0.05107723996377713,0.0977424224051742
0,0,0,0.001426366814106013,0.0013393881690243344,0.0011789346013014903,0.0010624262850707233,9.674551733533433e-4,0.014121702063721805,0.013483172335781808,0.012560879361356444,0.011796200890689428,0.011432428996742527,0.058952069136879226,0.055690349321331746,0.053352777603087216,0.05107723996377713,0.049567557016669
0,0,0,0,0.0013393881690243344,0.0011789346013014903,0.0010624262850707233,9.674551733533433e-4,8.976586002458559e-4,0.013483172335781808,0.012560879361356444,0.011796200890689428,0.011432428996742527,0.010857361862678945,0.055690349321331746,0.053352777603087216,0.05107723996377713,0.049567557016669
