children,gender,age
0,male,1
0,male,2
0,male,3
0,male,4
0,male,5
0,male,6
0,male,7
0,male,8
0,male,9
0,male,10
0,male,11
0,male,12
0,male,13
0,male,14
0.007173350458533831,male,15
0.014346468136385813,male,16
0.021519491575803896,male,17
0.028692819358771656,male,18
0.03586699198603484,male,19
0.07655369675708795,male,20
0.11787795353727205,male,21
0.1601258988841806,male,22
0.20237522441900718,male,23
0.2718322019113055,male,24
0.37764946304874114,male,25
0.46043878853742565,male,26
0.5151694450423524,male,27
0.6283587364597562,male,28
0.7307102012280154,male,29
0.8531438670603831,male,30
0.963883934391673,male,31
1.0748298810063566,male,32
1.1731892590111002,male,33
1.258622155853898,male,34
1.3121224628764743,male,35
1.3797900346134986,male,36
1.4452504669676918,male,37
1.466952226499562,male,38
1.457231289135177,male,39
1.407272283177811,male,40
1.3745527471072163,male,41
1.340752585295579,male,42
1.2695294625107176,male,43
1.1848102486792365,male,44
1.0831921615304132,male,45
0.9972110493389424,male,46
0.9119759483433318,male,47
0.824041129231465,male,48
0.733220573314568,male,49
0.6364872937966004,male,50
0.5394935944559064,male,51
0.4425755090186648,male,52
0.3814810008011716,male,53
0.328557365018547,male,54
0.2736689711025941,male,55
0.21283135646796444,male,56
0.15206972134423113,male,57
0.12905044002646068,male,58
0.11068105515646118,male,59
0.09242763764330687,male,60
0.0696713553807079,male,61
0.04700823303584969,male,62
0.03977231919676187,male,63
0.03454232599973399,male,64
0.029330389773948376,male,65
0.022172637329712086,male,66
0.015015254514232051,male,67
0.013016357949398342,male,68
0.011017461384564633,male,69
0.009018564819730924,male,70
0.007019668254897214,male,71
0.005656139495183514,male,72
0.005656139495183514,male,73
0.005656139495183514,male,74
0.005656139495183514,male,75
0.005656139495183514,male,76
0.005656139495183514,male,77
0.005656139495183514,male,78
0.005656139495183514,male,79
0.005656139495183514,male,80
0.005656139495183514,male,81
0.005656139495183514,male,82
0.005656139495183514,male,83
0.005656139495183514,male,84
0.005656139495183514,male,85
0.005656139495183514,male,86
0.005656139495183514,male,87
0.005656139495183514,male,88
0.005656139495183514,male,89
0.005020771690063505,male,90
0.005020771690063505,male,91
0.005020771690063505,male,92
0.005020771690063505,male,93
0.005020771690063505,male,94
0.005020771690063505,male,95
0.005020771690063505,male,96
0.005020771690063505,male,97
0.005020771690063505,male,98
0.005020771690063505,male,99
0.005020771690063505,male,100
