0 years,1 years,2 years,3 years,4 years,5 years,6 years,7 years,8 years,9 years,10 years,11 years,12 years,13 years,14 years,15 years,16 years,17 years
0.048255334158478026,0.0484282454732886,0.05048051687530448,0.053720678505364,0.013730613009628974,0.01448714919484863,0.015614392197126492,0.017370285777656147,0.01993437846547306,0,0,0,0,0,0,0,0,0
0.048255334158478026,0.0484282454732886,0.05048051687530448,0.053720678505364,0.055839776788144134,0.01448714919484863,0.015614392197126492,0.017370285777656147,0.01993437846547306,0.021183757860675254,0,0,0,0,0,0,0,0
0.087969571229297,0.0484282454732886,0.05048051687530448,0.053720678505364,0.055839776788144134,0.05801368423425213,0.015614392197126492,0.017370285777656147,0.01993437846547306,0.021183757860675254,0.023429456319445086,0,0,0,0,0,0,0
0.087969571229297,0.08828478890398192,0.05048051687530448,0.053720678505364,0.055839776788144134,0.05801368423425213,0.060069687609356194,0.017370285777656147,0.01993437846547306,0.021183757860675254,0.023429456319445086,0.02479918106528559,0,0,0,0,0,0
0.087969571229297,0.08828478890398192,0.09126781462842966,0.053720678505364,0.055839776788144134,0.05801368423425213,0.060069687609356194,0.06365037399228174,0.01993437846547306,0.021183757860675254,0.023429456319445086,0.02479918106528559,0.02574424260702743,0,0,0,0,0
0.087969571229297,0.08828478890398192,0.09126781462842966,0.09530085093854034,0.055839776788144134,0.05801368423425213,0.060069687609356194,0.06365037399228174,0.06994333529957557,0.021183757860675254,0.023429456319445086,0.02479918106528559,0.02574424260702743,0.025862608011933845,0,0,0,0
0.087969571229297,0.08828478890398192,0.09126781462842966,0.09530085093854034,0.09876416284579248,0.05801368423425213,0.060069687609356194,0.06365037399228174,0.06994333529957557,0.07161223761018433,0.023429456319445086,0.02479918106528559,0.02574424260702743,0.025862608011933845,0.02656914442330756,0,0,0
0.1043508304770896,0.08828478890398192,0.09126781462842966,0.09530085093854034,0.09876416284579248,0.10078046373819181,0.060069687609356194,0.06365037399228174,0.06994333529957557,0.07161223761018433,0.07408009427121101,0.02479918106528559,0.02574424260702743,0.025862608011933845,0.02656914442330756,0.02638616326752489,0,0
0.1043508304770896,0.10472474643092199,0.09126781462842966,0.09530085093854034,0.09876416284579248,0.10078046373819181,0.10083526634695195,0.06365037399228174,0.06994333529957557,0.07161223761018433,0.07408009427121101,0.0738922306637001,0.02574424260702743,0.025862608011933845,0.02656914442330756,0.02638616326752489,0.02690627035012436,0
0.1043508304770896,0.10472474643092199,0.1067582196451187,0.09530085093854034,0.09876416284579248,0.10078046373819181,0.10083526634695195,0.10149471183935664,0.06994333529957557,0.07161223761018433,0.07408009427121101,0.0738922306637001,0.07412526705445988,0.025862608011933845,0.02656914442330756,0.02638616326752489,0.02690627035012436,0.02687939556835013
0.1043508304770896,0.10472474643092199,0.1067582196451187,0.1097433258957503,0.09876416284579248,0.10078046373819181,0.10083526634695195,0.10149471183935664,0.10506577083393909,0.07161223761018433,0.07408009427121101,0.0738922306637001,0.07412526705445988,0.07260021503310829,0.02656914442330756,0.02638616326752489,0.02690627035012436,0.02687939556835013
0.1043508304770896,0.10472474643092199,0.1067582196451187,0.1097433258957503,0.11194146137453653,0.10078046373819181,0.10083526634695195,0.10149471183935664,0.10506577083393909,0.10428977452034095,0.07408009427121101,0.0738922306637001,0.07412526705445988,0.07260021503310829,0.07210153499003766,0.02638616326752489,0.02690627035012436,0.02687939556835013
0.06165514009856241,0.10472474643092199,0.1067582196451187,0.1097433258957503,0.11194146137453653,0.11101142124137989,0.10083526634695195,0.10149471183935664,0.10506577083393909,0.10428977452034095,0.1041354951704584,0.0738922306637001,0.07412526705445988,0.07260021503310829,0.07210153499003766,0.07048076488100471,0.02690627035012436,0.02687939556835013
0.06165514009856241,0.06187606637594058,0.1067582196451187,0.1097433258957503,0.11194146137453653,0.11101142124137989,0.11034589072207153,0.10149471183935664,0.10506577083393909,0.10428977452034095,0.1041354951704584,0.1024222820872432,0.07412526705445988,0.07260021503310829,0.07210153499003766,0.07048076488100471,0.07175983496306589,0.02687939556835013
