country,age,date,afr,gender,fertility_rate
Spain,15-19,2002,0.00994174313418519,Female,9.94174313418519
Spain,15-19,2003,0.0104035901815817,Female,10.4035901815817
Spain,15-19,2004,0.01080217256723,Female,10.80217256723
Spain,15-19,2005,0.0113578779916663,Female,11.3578779916663
Spain,15-19,2006,0.0122373201979988,Female,12.2373201979988
Spain,15-19,2007,0.0128689235975246,Female,12.8689235975246
Spain,15-19,2008,0.0122474261293545,Female,12.2474261293545
Spain,15-19,2009,0.0109745854788273,Female,10.974585478827299
Spain,15-19,2010,0.00985139113906983,Female,9.851391139069829
Spain,15-19,2011,0.00905472782165161,Female,9.05472782165161
Spain,15-19,2012,0.00850050557823027,Female,8.50050557823027
Spain,15-19,2013,0.00814922046168283,Female,8.14922046168283
Spain,15-19,2014,0.00788362718518198,Female,7.88362718518198
Spain,15-19,2015,0.00758419534561903,Female,7.5841953456190305
Spain,15-19,2016,0.00740333012546701,Female,7.40333012546701
Spain,15-19,2017,0.00733508310160873,Female,7.33508310160873
Spain,15-19,2018,0.00735601595052822,Female,7.35601595052822
Spain,15-19,2019,0.00742452627068921,Female,7.42452627068921
Spain,20-24,2002,0.0275243730509405,Female,27.5243730509405
Spain,20-24,2003,0.0288935768732557,Female,28.8935768732557
Spain,20-24,2004,0.0296519005205051,Female,29.651900520505098
Spain,20-24,2005,0.0306016287238922,Female,30.601628723892198
Spain,20-24,2006,0.0326417081454848,Female,32.641708145484806
Spain,20-24,2007,0.036295997711866,Female,36.295997711866
Spain,20-24,2008,0.0360992760216657,Female,36.099276021665695
Spain,20-24,2009,0.0333917716463519,Female,33.391771646351906
Spain,20-24,2010,0.031368679139093,Female,31.368679139092997
Spain,20-24,2011,0.0291587335645128,Female,29.1587335645128
Spain,20-24,2012,0.0273735792676465,Female,27.3735792676465
Spain,20-24,2013,0.0258678145960123,Female,25.867814596012302
Spain,20-24,2014,0.0257486655330695,Female,25.7486655330695
Spain,20-24,2015,0.0253022115447596,Female,25.3022115447596
Spain,20-24,2016,0.0251967740010879,Female,25.1967740010879
Spain,20-24,2017,0.0251503465590717,Female,25.1503465590717
Spain,20-24,2018,0.0250740947930645,Female,25.0740947930645
Spain,20-24,2019,0.0252169331830008,Female,25.216933183000798
Spain,25-29,2002,0.0633898794228558,Female,63.3898794228558
Spain,25-29,2003,0.0633161864017164,Female,63.31618640171641
Spain,25-29,2004,0.0624591405267176,Female,62.459140526717604
Spain,25-29,2005,0.0625936191794917,Female,62.593619179491704
Spain,25-29,2006,0.0627569467291803,Female,62.75694672918029
Spain,25-29,2007,0.0642383569610218,Female,64.2383569610218
Spain,25-29,2008,0.0637269888176042,Female,63.7269888176042
Spain,25-29,2009,0.0605002103203724,Female,60.5002103203724
Spain,25-29,2010,0.0584463903350253,Female,58.4463903350253
Spain,25-29,2011,0.0565287038130707,Female,56.5287038130707
Spain,25-29,2012,0.0545886328905504,Female,54.5886328905504
Spain,25-29,2013,0.0544335518989218,Female,54.4335518989218
Spain,25-29,2014,0.0554147432978795,Female,55.414743297879504
Spain,25-29,2015,0.0555478829836129,Female,55.5478829836129
Spain,25-29,2016,0.0551421857311368,Female,55.1421857311368
Spain,25-29,2017,0.0543663542056763,Female,54.3663542056763
Spain,25-29,2018,0.0540972234525696,Female,54.0972234525696
Spain,25-29,2019,0.0541209072329145,Female,54.120907232914504
Spain,30-34,2002,0.0958236046176268,Female,95.8236046176268
Spain,30-34,2003,0.097939245648036,Female,97.93924564803599
Spain,30-34,2004,0.0983026242074429,Female,98.3026242074429
Spain,30-34,2005,0.0987932480257195,Female,98.79324802571949
Spain,30-34,2006,0.0974795556915982,Female,97.47955569159821
Spain,30-34,2007,0.0988351656799637,Female,98.8351656799637
Spain,30-34,2008,0.0970984398913917,Female,97.0984398913917
Spain,30-34,2009,0.0928232462097987,Female,92.82324620979871
Spain,30-34,2010,0.0920072510153033,Female,92.0072510153033
Spain,30-34,2011,0.0902278348340424,Female,90.2278348340424
Spain,30-34,2012,0.0862832011900915,Female,86.2832011900915
Spain,30-34,2013,0.0860472410964084,Female,86.0472410964084
Spain,30-34,2014,0.0892932364508798,Female,89.2932364508798
Spain,30-34,2015,0.0898865966247662,Female,89.8865966247662
Spain,30-34,2016,0.0903808393897546,Female,90.3808393897546
Spain,30-34,2017,0.0905885328988505,Female,90.58853289885049
Spain,30-34,2018,0.0905982012570367,Female,90.5982012570367
Spain,30-34,2019,0.0904919829513603,Female,90.4919829513603
Spain,35-39,2002,0.0475151915292364,Female,47.515191529236404
Spain,35-39,2003,0.0496673708648701,Female,49.6673708648701
Spain,35-39,2004,0.0511827714513056,Female,51.1827714513056
Spain,35-39,2005,0.0534655741730726,Female,53.465574173072596
Spain,35-39,2006,0.0557167303489591,Female,55.716730348959096
Spain,35-39,2007,0.0589798636060621,Female,58.979863606062096
Spain,35-39,2008,0.0605935948195666,Female,60.593594819566604
Spain,35-39,2009,0.0606520438669302,Female,60.6520438669302
Spain,35-39,2010,0.0621232652009424,Female,62.1232652009424
Spain,35-39,2011,0.0626122741782714,Female,62.61227417827139
Spain,35-39,2012,0.0608481680387797,Female,60.848168038779704
Spain,35-39,2013,0.0609328798581312,Female,60.9328798581312
Spain,35-39,2014,0.0633015453149347,Female,63.30154531493471
Spain,35-39,2015,0.0645113994475368,Female,64.5113994475368
Spain,35-39,2016,0.0654306778982794,Female,65.4306778982794
Spain,35-39,2017,0.0660428110183158,Female,66.0428110183158
Spain,35-39,2018,0.0661579912319098,Female,66.15799123190979
Spain,35-39,2019,0.0659096630599575,Female,65.90966305995751
Spain,40-44,2002,0.00785016951503567,Female,7.850169515035669
Spain,40-44,2003,0.00846443512057829,Female,8.46443512057829
Spain,40-44,2004,0.00896061264342917,Female,8.96061264342917
Spain,40-44,2005,0.00952614308115915,Female,9.52614308115915
Spain,40-44,2006,0.0100527831368545,Female,10.0527831368545
Spain,40-44,2007,0.0108624808451696,Female,10.8624808451696
Spain,40-44,2008,0.0114377837644225,Female,11.4377837644225
Spain,40-44,2009,0.0118016722269096,Female,11.8016722269096
Spain,40-44,2010,0.0125666333143392,Female,12.5666333143392
Spain,40-44,2011,0.0134892213139495,Female,13.4892213139495
Spain,40-44,2012,0.0141279285637499,Female,14.1279285637499
Spain,40-44,2013,0.0146576411958297,Female,14.6576411958297
Spain,40-44,2014,0.0155115996671991,Female,15.5115996671991
Spain,40-44,2015,0.0162060437134256,Female,16.2060437134256
Spain,40-44,2016,0.0166871523261206,Female,16.6871523261206
Spain,40-44,2017,0.0168882101118012,Female,16.8882101118012
Spain,40-44,2018,0.0169134190247506,Female,16.9134190247506
Spain,40-44,2019,0.0167688846079994,Female,16.7688846079994
Spain,45-49,2002,4.04885513700605e-4,Female,0.404885513700605
Spain,45-49,2003,4.2116394413052e-4,Female,0.42116394413052005
Spain,45-49,2004,4.52695380230035e-4,Female,0.45269538023003497
Spain,45-49,2005,5.64037521149678e-4,Female,0.564037521149678
Spain,45-49,2006,6.94230565882543e-4,Female,0.694230565882543
Spain,45-49,2007,7.28140177832918e-4,Female,0.7281401778329181
Spain,45-49,2008,7.96750406535945e-4,Female,0.796750406535945
Spain,45-49,2009,8.72806485505117e-4,Female,0.872806485505117
Spain,45-49,2010,8.44727234348543e-4,Female,0.844727234348543
Spain,45-49,2011,8.566620803693e-4,Female,0.8566620803693
Spain,45-49,2012,8.98054393279474e-4,Female,0.898054393279474
Spain,45-49,2013,9.67872000226826e-4,Female,0.967872000226826
Spain,45-49,2014,0.00106287174682547,Female,1.0628717468254698
